date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:29	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2019%20Sep%202018%2013:32:28%20GMT	http://localhost/francist/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ffrancist%2F	/profile/localhost/francist/wp-json/oembed/1.0/embedf396.json	(from http://localhost/francist/)
16:32:30	2291/2291	---M--	200	added ('OK')	text/xml	date:Wed,%2019%20Sep%202018%2013:32:29%20GMT	http://localhost/francist/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ffrancist%2F&format=xml	/profile/localhost/francist/wp-json/oembed/1.0/embedfe02	(from http://localhost/francist/)
16:32:32	9179/9179	---M--	200	added ('OK')	application/javascript	etag:%2223db-574a567799380%22	http://localhost/francist/wp-content/themes/astra/assets/js/minified/style.min.js?ver=1.4.10	/profile/localhost/francist/wp-content/themes/astra/assets/js/minified/style.min5b3c.js	(from http://localhost/francist/)
16:32:32	12287/12287	---M--	200	added ('OK')	image/jpeg	etag:%222fff-576360df1d85f%22	http://localhost/francist/wp-content/uploads/2018/09/20180919_121951-e1537349417186-225x300.jpg	/profile/localhost/francist/wp-content/uploads/2018/09/20180919_121951-e1537349417186-225x300.jpg	(from http://localhost/francist/)
16:32:32	3301/3301	---M--	200	added ('OK')	application/javascript	etag:%22ce5-574b9fdd7290e%22	http://localhost/francist/wp-content/plugins/sydney-toolbox/js/main.js?ver=20180228	/profile/localhost/francist/wp-content/plugins/sydney-toolbox/js/main5b5a.js	(from http://localhost/francist/)
16:32:35	32722/32722	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2013:32:32%20GMT	http://localhost/francist/profile/	/profile/localhost/francist/profile/index.html	(from http://localhost/francist/)
16:32:35	860/860	---M--	200	added ('OK')	application/javascript	etag:%2235c-5759b6ae24b2d%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/js/social-icons-widget-frontend.js?ver=20170209	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/js/social-icons-widget-frontenda4d5.js	(from http://localhost/francist/)
16:32:35	14710/14710	---M--	200	added ('OK')	application/javascript	etag:%223976-5759b6a1789be%22	http://localhost/francist/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.4	/profile/localhost/francist/wp-content/plugins/contact-form-7/includes/js/scripts5560.js	(from http://localhost/francist/)
16:32:36	56091/56091	---MC-	200	added ('OK')	application/json	date:Wed,%2019%20Sep%202018%2013:32:27%20GMT	http://localhost/francist/wp-json/	/profile/localhost/francist/wp-json/index.html	(from http://localhost/francist/)
16:32:36	97184/97184	---M--	200	added ('OK')	application/javascript	etag:%2217ba0-5337c28619b80%22	http://localhost/francist/wp-includes/js/jquery/jquery.js?ver=1.12.4	/profile/localhost/francist/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost/francist/)
16:32:36	1398/1398	---M--	200	added ('OK')	application/javascript	etag:%22576-541f57da03e80%22	http://localhost/francist/wp-includes/js/wp-embed.min.js?ver=4.9.8	/profile/localhost/francist/wp-includes/js/wp-embed.min5010.js	(from http://localhost/francist/)
16:32:39	34232/34232	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2013:32:35%20GMT	http://localhost/francist/experience/	/profile/localhost/francist/experience/index.html	(from http://localhost/francist/)
16:32:40	33832/33832	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2013:32:35%20GMT	http://localhost/francist/professional-skills-and-key-competencies/	/profile/localhost/francist/professional-skills-and-key-competencies/index.html	(from http://localhost/francist/)
16:32:40	24551/24551	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2013:32:36%20GMT	http://localhost/francist/contact-address/	/profile/localhost/francist/contact-address/index.html	(from http://localhost/francist/)
16:32:40	23320/23320	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2013:32:36%20GMT	http://localhost/francist/key-competencies/	/profile/localhost/francist/key-competencies/index.html	(from http://localhost/francist/)
16:32:40	6527/6527	---M--	200	added ('OK')	application/javascript	etag:%22197f-5405c7b56ac80%22	http://localhost/francist/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	/profile/localhost/francist/wp-includes/js/jquery/ui/position.mine899.js	(from http://localhost/francist/)
16:32:41	10173/10173	---M--	200	added ('OK')	application/javascript	etag:%2227bd-57478508f0100%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.5.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/dialog/dialog.min268f.js	(from http://localhost/francist/)
16:32:42	8482/8482	---M--	200	added ('OK')	application/javascript	etag:%222122-575a8f47cc6a8%22	http://localhost/francist/wp-content/plugins/qazana/assets/lib/dialog/dialog.min.js?ver=3.2.5	/profile/localhost/francist/wp-content/plugins/qazana/assets/lib/dialog/dialog.min2072.js	(from http://localhost/francist/)
16:32:42	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-545d1acbb7100%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/francist/)
16:32:43	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5759b6a13b1a6%22	http://localhost/francist/wp-content/plugins/contact-form-7/images/ajax-loader.gif	/profile/localhost/francist/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://localhost/francist/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.4)
16:32:47	36051/36051	---M--	200	added ('OK')	application/javascript	etag:%228cd3-57478508f0100%22	http://localhost/francist/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.2.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/js/frontend.min3601.js	(from http://localhost/francist/)
16:32:51	47520/47520	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b9a0-5759b6ae1707d%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.eot	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.eot	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/socicon.css?ver=20180903)
16:32:51	47356/47356	---M--	200	added ('OK')	font/ttf	etag:%22b8fc-5759b6ae1be93%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.ttf	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.ttf	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/socicon.css?ver=20180903)
16:32:51	101469/101469	---M--	200	added ('OK')	image/svg+xml	etag:%2218c5d-5759b6ae19f55%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.svg	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.svg	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/socicon.css?ver=20180903)
16:32:54	86866/86866	---M--	200	added ('OK')	application/javascript	etag:%2215352-575a8f4920323%22	http://localhost/francist/wp-content/plugins/qazana/assets/lib/swiper/swiper.jquery.min.js?ver=3.4.2	/profile/localhost/francist/wp-content/plugins/qazana/assets/lib/swiper/swiper.jquery.minccfb.js	(from http://localhost/francist/)
16:32:54	47432/47432	---M--	200	added ('OK')	font/woff	etag:%22b948-5759b6ae1ddd4%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.woff	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/socicon.woff	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/socicon.css?ver=20180903)
16:32:54	76980/76980	---M--	200	added ('OK')	image/svg+xml	etag:%2212cb4-5759b6ae112c3%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.svg	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.svg	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/genericons.css?ver=20180625)
16:32:56	22374/22374	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225766-5759b6ae0e3e3%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.eot	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.eot	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/genericons.css?ver=20180625)
16:32:56	22188/22188	---M--	200	added ('OK')	font/ttf	etag:%2256ac-5759b6ae13201%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.ttf	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.ttf	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/genericons.css?ver=20180625)
16:32:59	22374/22374	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225766-5759b6ae0e3e3%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericons.eot?	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/Genericonsd41d.eot	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/genericons.css?ver=20180625)
16:33:09	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5759b6ae0a56c%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.woff2?v=4.7.0	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.woff2	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625)
16:33:15	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5759b6ae08636%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.woff?v=4.7.0	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.woff	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625)
16:33:15	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5759b6ae04efc%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.svg?v=4.7.0	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.svg	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625)
16:33:21	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257b1-52e560bf19480%22	http://localhost/francist/wp-includes/fonts/dashicons.eot	/profile/localhost/francist/wp-includes/fonts/dashicons.eot	(from http://localhost/francist/wp-includes/css/dashicons.min.css?ver=4.9.8)
16:33:23	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5759b6ae000ee%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.eot?v=4.7.0	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.eot	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625)
16:33:24	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5759b6ae000ee%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.eot?	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfontd41d.eot	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625)
16:33:32	56760/56760	---M--	200	added ('OK')	font/woff2	etag:%22ddb8-574553a420280%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?3.8.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.woff2	(from http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
16:33:35	68288/68288	---M--	200	added ('OK')	font/woff	etag:%2210ac0-574553a420280%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?3.8.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.woff	(from http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
16:33:35	189397/189397	---M--	200	added ('OK')	image/svg+xml	etag:%222e3d5-574553a420280%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?3.8.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.svg	(from http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
16:33:38	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5759b6ae066f2%22	http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.ttf?v=4.7.0	/profile/localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.ttf	(from http://localhost/francist/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625)
16:33:44	132196/132196	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220464-574553a420280%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?3.8.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.eot	(from http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
16:33:48	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-571b0f9334dc2%22	http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?v=4.5.0	/profile/localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.eot	(from http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.11.2.1)
16:33:50	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-571b0f9334dc2%22	http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?	/profile/localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.11.2.1)
16:33:55	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%2210440-571b0f87d768d%22	http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0	/profile/localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.woff2	(from http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.11.2.1)
16:33:55	132036/132036	---M--	200	added ('OK')	font/ttf	etag:%22203c4-574553a420280%22	http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?3.8.0	/profile/localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1df9.ttf	(from http://localhost/francist/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=3.8.0)
16:33:55	366270/366270	---M--	200	added ('OK')	image/svg+xml	etag:%22596be-571b0f98e20e4%22	http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg?v=4.5.0	/profile/localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.svg	(from http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.11.2.1)
16:33:55	5769/5769	---M--	200	added ('OK')	text/css	etag:%221689-57636876c0077%22	http://localhost/francist/wp-content/uploads/elementor/css/post-41.css?ver=1537351455	/profile/localhost/francist/wp-content/uploads/elementor/css/post-412bd1.css	(from http://localhost/francist/profile/)
16:33:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Sep%202018%2013:33:56%20GMT	http://localhost/francist/?p=41	/profile/localhost/francist/indexcbb6.html	(from http://localhost/francist/profile/)
16:33:57	2223/2223	---M--	200	added ('OK')	application/json	date:Wed,%2019%20Sep%202018%2013:33:56%20GMT	http://localhost/francist/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ffrancist%2Fprofile%2F	/profile/localhost/francist/wp-json/oembed/1.0/embed1eb9.json	(from http://localhost/francist/profile/)
16:33:58	4365/4365	---M--	200	added ('OK')	text/css	etag:%22110d-57621ea3fdc63%22	http://localhost/francist/wp-content/uploads/elementor/css/post-23.css?ver=1537262919	/profile/localhost/francist/wp-content/uploads/elementor/css/post-231113.css	(from http://localhost/francist/experience/)
16:33:58	2316/2316	---M--	200	added ('OK')	text/xml	date:Wed,%2019%20Sep%202018%2013:33:57%20GMT	http://localhost/francist/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ffrancist%2Fprofile%2F&format=xml	/profile/localhost/francist/wp-json/oembed/1.0/embed56d3	(from http://localhost/francist/profile/)
16:33:59	2238/2238	---M--	200	added ('OK')	application/json	date:Wed,%2019%20Sep%202018%2013:33:58%20GMT	http://localhost/francist/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ffrancist%2Fexperience%2F	/profile/localhost/francist/wp-json/oembed/1.0/embed998e.json	(from http://localhost/francist/experience/)
16:33:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Sep%202018%2013:33:58%20GMT	http://localhost/francist/?p=23	/profile/localhost/francist/index40a0.html	(from http://localhost/francist/experience/)
16:33:59	83588/83588	---M--	200	added ('OK')	font/woff	etag:%2214684-571b0f8a1dc1b%22	http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	/profile/localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3295.woff	(from http://localhost/francist/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.11.2.1)
16:34:00	3270/3270	---M--	200	added ('OK')	text/css	etag:%22cc6-57633c6665f5a%22	http://localhost/francist/wp-content/uploads/elementor/css/post-110.css?ver=1537339627	/profile/localhost/francist/wp-content/uploads/elementor/css/post-1104b8b.css	(from http://localhost/francist/professional-skills-and-key-competencies/)
